fips,state,county,state_name,sqmi,usdaregion,region
46121,SD,Todd County,South Dakota,1390.86,Northern Plains,Upper Midwest
46123,SD,Tripp County,South Dakota,1617.58,Northern Plains,Upper Midwest
46125,SD,Turner County,South Dakota,617.7,Northern Plains,Upper Midwest
46127,SD,Union County,South Dakota,467.13,Northern Plains,Upper Midwest
46129,SD,Walworth County,South Dakota,744.63,Northern Plains,Upper Midwest
46135,SD,Yankton County,South Dakota,532.26,Northern Plains,Upper Midwest
46137,SD,Ziebach County,South Dakota,1970.6,Northern Plains,Upper Midwest
47001,TN,Anderson County,Tennessee,344.8,Appalachia,Southeast
47003,TN,Bedford County,Tennessee,474.79,Appalachia,Southeast
47005,TN,Benton County,Tennessee,436.23,Appalachia,Southeast
47007,TN,Bledsoe County,Tennessee,406.89,Appalachia,Southeast
47009,TN,Blount County,Tennessee,566.6,Appalachia,Southeast
47011,TN,Bradley County,Tennessee,331.45,Appalachia,Southeast
47013,TN,Campbell County,Tennessee,498.12,Appalachia,Southeast
47015,TN,Cannon County,Tennessee,265.7,Appalachia,Southeast
47017,TN,Carroll County,Tennessee,600.09,Appalachia,Southeast
47019,TN,Carter County,Tennessee,347.7,Appalachia,Southeast
47021,TN,Cheatham County,Tennessee,307.07,Appalachia,Southeast
47023,TN,Chester County,Tennessee,285.96,Appalachia,Southeast
47025,TN,Claiborne County,Tennessee,441.58,Appalachia,Southeast
47027,TN,Clay County,Tennessee,259.34,Appalachia,Southeast
47029,TN,Cocke County,Tennessee,443.06,Appalachia,Southeast
47031,TN,Coffee County,Tennessee,434.55,Appalachia,Southeast
47033,TN,Crockett County,Tennessee,265.74,Appalachia,Southeast
47035,TN,Cumberland County,Tennessee,684.82,Appalachia,Southeast
47037,TN,Davidson County,Tennessee,525.56,Appalachia,Southeast
47039,TN,Decatur County,Tennessee,344.88,Appalachia,Southeast
47041,TN,DeKalb County,Tennessee,328.99,Appalachia,Southeast
47043,TN,Dickson County,Tennessee,491.32,Appalachia,Southeast
47045,TN,Dyer County,Tennessee,526.19,Appalachia,Southeast
47047,TN,Fayette County,Tennessee,706.23,Appalachia,Southeast
47049,TN,Fentress County,Tennessee,498.93,Appalachia,Southeast
47051,TN,Franklin County,Tennessee,575.75,Appalachia,Southeast
47053,TN,Gibson County,Tennessee,603.65,Appalachia,Southeast
47055,TN,Giles County,Tennessee,611.18,Appalachia,Southeast
47057,TN,Grainger County,Tennessee,302.44,Appalachia,Southeast
47059,TN,Greene County,Tennessee,624.14,Appalachia,Southeast
47061,TN,Grundy County,Tennessee,361.12,Appalachia,Southeast
47063,TN,Hamblen County,Tennessee,175.8,Appalachia,Southeast
47065,TN,Hamilton County,Tennessee,575.67,Appalachia,Southeast
47067,TN,Hancock County,Tennessee,223.48,Appalachia,Southeast
47069,TN,Hardeman County,Tennessee,670.38,Appalachia,Southeast
47071,TN,Hardin County,Tennessee,596.29,Appalachia,Southeast
47073,TN,Hawkins County,Tennessee,499.62,Appalachia,Southeast
47075,TN,Haywood County,Tennessee,534.06,Appalachia,Southeast
47077,TN,Henderson County,Tennessee,525.88,Appalachia,Southeast
47079,TN,Henry County,Tennessee,593.4,Appalachia,Southeast
47081,TN,Hickman County,Tennessee,612.63,Appalachia,Southeast
47083,TN,Houston County,Tennessee,206.97,Appalachia,Southeast
47085,TN,Humphreys County,Tennessee,556.7,Appalachia,Southeast
47087,TN,Jackson County,Tennessee,319.53,Appalachia,Southeast
47089,TN,Jefferson County,Tennessee,314.32,Appalachia,Southeast
47091,TN,Johnson County,Tennessee,302.69,Appalachia,Southeast
47093,TN,Knox County,Tennessee,525.92,Appalachia,Southeast
72029,PR,Canovanas Municipio,NULL,NULL,NULL,#N/A
47095,TN,Lake County,Tennessee,193.89,Appalachia,Southeast
47097,TN,Lauderdale County,Tennessee,502.88,Appalachia,Southeast
47099,TN,Lawrence County,Tennessee,617.99,Appalachia,Southeast
47101,TN,Lewis County,Tennessee,282.49,Appalachia,Southeast
47103,TN,Lincoln County,Tennessee,570.72,Appalachia,Southeast
47105,TN,Loudon County,Tennessee,247.37,Appalachia,Southeast
47107,TN,McMinn County,Tennessee,432.18,Appalachia,Southeast
47109,TN,McNairy County,Tennessee,563.61,Appalachia,Southeast
47111,TN,Macon County,Tennessee,307.24,Appalachia,Southeast
47113,TN,Madison County,Tennessee,558.62,Appalachia,Southeast
47115,TN,Marion County,Tennessee,512.34,Appalachia,Southeast
47117,TN,Marshall County,Tennessee,376.16,Appalachia,Southeast
47119,TN,Maury County,Tennessee,615.58,Appalachia,Southeast
47121,TN,Meigs County,Tennessee,216.66,Appalachia,Southeast
47123,TN,Monroe County,Tennessee,652.59,Appalachia,Southeast
47125,TN,Montgomery County,Tennessee,543.83,Appalachia,Southeast
47127,TN,Moore County,Tennessee,130.42,Appalachia,Southeast
47129,TN,Morgan County,Tennessee,522.5,Appalachia,Southeast
47131,TN,Obion County,Tennessee,555.45,Appalachia,Southeast
47133,TN,Overton County,Tennessee,434.83,Appalachia,Southeast
47135,TN,Perry County,Tennessee,422.87,Appalachia,Southeast
47137,TN,Pickett County,Tennessee,174.49,Appalachia,Southeast
47139,TN,Polk County,Tennessee,442.29,Appalachia,Southeast
47141,TN,Putnam County,Tennessee,402.56,Appalachia,Southeast
47143,TN,Rhea County,Tennessee,336.48,Appalachia,Southeast
47145,TN,Roane County,Tennessee,394.98,Appalachia,Southeast
47147,TN,Robertson County,Tennessee,476.51,Appalachia,Southeast
47149,TN,Rutherford County,Tennessee,624.06,Appalachia,Southeast
47151,TN,Scott County,Tennessee,533.23,Appalachia,Southeast
47153,TN,Sequatchie County,Tennessee,266.04,Appalachia,Southeast
47155,TN,Sevier County,Tennessee,597.7,Appalachia,Southeast
47157,TN,Shelby County,Tennessee,780.36,Appalachia,Southeast
47159,TN,Smith County,Tennessee,325.37,Appalachia,Southeast
47161,TN,Stewart County,Tennessee,493.01,Appalachia,Southeast
47163,TN,Sullivan County,Tennessee,429.71,Appalachia,Southeast
47165,TN,Sumner County,Tennessee,543.22,Appalachia,Southeast
47167,TN,Tipton County,Tennessee,468.24,Appalachia,Southeast
47169,TN,Trousdale County,Tennessee,116.64,Appalachia,Southeast
47171,TN,Unicoi County,Tennessee,186.38,Appalachia,Southeast
47173,TN,Union County,Tennessee,247.14,Appalachia,Southeast
47175,TN,Van Buren County,Tennessee,274.53,Appalachia,Southeast
47177,TN,Warren County,Tennessee,434.03,Appalachia,Southeast
47179,TN,Washington County,Tennessee,329.82,Appalachia,Southeast
47181,TN,Wayne County,Tennessee,735.66,Appalachia,Southeast
47183,TN,Weakley County,Tennessee,581.78,Appalachia,Southeast
47185,TN,White County,Tennessee,379.42,Appalachia,Southeast
47187,TN,Williamson County,Tennessee,584.03,Appalachia,Southeast
47189,TN,Wilson County,Tennessee,583.25,Appalachia,Southeast
48001,TX,Anderson County,Texas,1078,Southern Plains,Southeast
48003,TX,Andrews County,Texas,1501.09,Southern Plains,Southeast
48005,TX,Angelina County,Texas,864.78,Southern Plains,Southeast
48007,TX,Aransas County,Texas,257.68,Southern Plains,Southeast
48009,TX,Archer County,Texas,925.59,Southern Plains,Southeast
48011,TX,Armstrong County,Texas,913.83,Southern Plains,Southeast
48013,TX,Atascosa County,Texas,1221.47,Southern Plains,Southeast
48015,TX,Austin County,Texas,656.38,Southern Plains,Southeast
48017,TX,Bailey County,Texas,827.66,Southern Plains,Southeast
48019,TX,Bandera County,Texas,797.72,Southern Plains,Southeast
48021,TX,Bastrop County,Texas,895.57,Southern Plains,Southeast
48023,TX,Baylor County,Texas,901.07,Southern Plains,Southeast
48025,TX,Bee County,Texas,880.33,Southern Plains,Southeast
48027,TX,Bell County,Texas,1090.28,Southern Plains,Southeast
48029,TX,Bexar County,Texas,1256.07,Southern Plains,Southeast
48031,TX,Blanco County,Texas,713.43,Southern Plains,Southeast
48033,TX,Borden County,Texas,906.05,Southern Plains,Southeast
48035,TX,Bosque County,Texas,1002.54,Southern Plains,Southeast
48037,TX,Bowie County,Texas,922.93,Southern Plains,Southeast
48039,TX,Brazoria County,Texas,1421.8,Southern Plains,Southeast
48041,TX,Brazos County,Texas,591.24,Southern Plains,Southeast
48043,TX,Brewster County,Texas,6192.29,Southern Plains,Southeast
48045,TX,Briscoe County,Texas,901.57,Southern Plains,Southeast
48047,TX,Brooks County,Texas,943.65,Southern Plains,Southeast
48049,TX,Brown County,Texas,956.96,Southern Plains,Southeast
48051,TX,Burleson County,Texas,676.86,Southern Plains,Southeast
48053,TX,Burnet County,Texas,1021.77,Southern Plains,Southeast
48055,TX,Caldwell County,Texas,546.45,Southern Plains,Southeast
48057,TX,Calhoun County,Texas,542.99,Southern Plains,Southeast
48059,TX,Callahan County,Texas,901.26,Southern Plains,Southeast
48061,TX,Cameron County,Texas,941.75,Southern Plains,Southeast
48063,TX,Camp County,Texas,203.23,Southern Plains,Southeast
48065,TX,Carson County,Texas,924.1,Southern Plains,Southeast
48067,TX,Cass County,Texas,960.3,Southern Plains,Southeast
48069,TX,Castro County,Texas,899.29,Southern Plains,Southeast
48071,TX,Chambers County,Texas,628.84,Southern Plains,Southeast
48073,TX,Cherokee County,Texas,1062.17,Southern Plains,Southeast
48075,TX,Childress County,Texas,713.72,Southern Plains,Southeast
48077,TX,Clay County,Texas,1116.75,Southern Plains,Southeast
48079,TX,Cochran County,Texas,775.17,Southern Plains,Southeast
48081,TX,Coke County,Texas,927.99,Southern Plains,Southeast
48083,TX,Coleman County,Texas,1281.44,Southern Plains,Southeast
48085,TX,Collin County,Texas,885.87,Southern Plains,Southeast
48087,TX,Collingsworth County,Texas,919.32,Southern Plains,Southeast
48089,TX,Colorado County,Texas,973.68,Southern Plains,Southeast
48091,TX,Comal County,Texas,574.88,Southern Plains,Southeast
48093,TX,Comanche County,Texas,947.68,Southern Plains,Southeast
48095,TX,Concho County,Texas,993.69,Southern Plains,Southeast
48097,TX,Cooke County,Texas,898.5,Southern Plains,Southeast
48099,TX,Coryell County,Texas,1056.82,Southern Plains,Southeast
48101,TX,Cottle County,Texas,901.61,Southern Plains,Southeast
48103,TX,Crane County,Texas,785.73,Southern Plains,Southeast
48105,TX,Crockett County,Texas,2807.35,Southern Plains,Southeast
48107,TX,Crosby County,Texas,901.7,Southern Plains,Southeast
48109,TX,Culberson County,Texas,3812.36,Southern Plains,Southeast
48111,TX,Dallam County,Texas,1505.14,Southern Plains,Southeast
48113,TX,Dallas County,Texas,908.54,Southern Plains,Southeast
48115,TX,Dawson County,Texas,902.13,Southern Plains,Southeast
48117,TX,Deaf Smith County,Texas,1498.34,Southern Plains,Southeast
48119,TX,Delta County,Texas,277.93,Southern Plains,Southeast
48121,TX,Denton County,Texas,951.66,Southern Plains,Southeast
48123,TX,DeWitt County,Texas,910.49,Southern Plains,Southeast
48125,TX,Dickens County,Texas,905.22,Southern Plains,Southeast
48127,TX,Dimmit County,Texas,1334.51,Southern Plains,Southeast
48129,TX,Donley County,Texas,933.05,Southern Plains,Southeast
48131,TX,Duval County,Texas,1795.59,Southern Plains,Southeast
48133,TX,Eastland County,Texas,931.91,Southern Plains,Southeast
48135,TX,Ector County,Texas,901.82,Southern Plains,Southeast
48137,TX,Edwards County,Texas,2119.87,Southern Plains,Southeast
48139,TX,Ellis County,Texas,951.95,Southern Plains,Southeast
48141,TX,El Paso County,Texas,1015.29,Southern Plains,Southeast
48143,TX,Erath County,Texas,1089.81,Southern Plains,Southeast
48145,TX,Falls County,Texas,773.87,Southern Plains,Southeast
48147,TX,Fannin County,Texas,898.88,Southern Plains,Southeast
48149,TX,Fayette County,Texas,959.81,Southern Plains,Southeast
48151,TX,Fisher County,Texas,901.76,Southern Plains,Southeast
48153,TX,Floyd County,Texas,992.52,Southern Plains,Southeast
48155,TX,Foard County,Texas,707.69,Southern Plains,Southeast
48157,TX,Fort Bend County,Texas,885.25,Southern Plains,Southeast
48159,TX,Franklin County,Texas,294.77,Southern Plains,Southeast
48161,TX,Freestone County,Texas,891.99,Southern Plains,Southeast
48163,TX,Frio County,Texas,1134.35,Southern Plains,Southeast
48165,TX,Gaines County,Texas,1502.85,Southern Plains,Southeast
48167,TX,Galveston County,Texas,386.83,Southern Plains,Southeast
48169,TX,Garza County,Texas,896.2,Southern Plains,Southeast
48171,TX,Gillespie County,Texas,1061.68,Southern Plains,Southeast
48173,TX,Glasscock County,Texas,901.08,Southern Plains,Southeast
48175,TX,Goliad County,Texas,859.37,Southern Plains,Southeast
48177,TX,Gonzales County,Texas,1069.85,Southern Plains,Southeast
48179,TX,Gray County,Texas,929.33,Southern Plains,Southeast
48181,TX,Grayson County,Texas,979.2,Southern Plains,Southeast
48183,TX,Gregg County,Texas,275.78,Southern Plains,Southeast
48185,TX,Grimes County,Texas,801.6,Southern Plains,Southeast
48187,TX,Guadalupe County,Texas,714.79,Southern Plains,Southeast
48189,TX,Hale County,Texas,1004.77,Southern Plains,Southeast
48191,TX,Hall County,Texas,904.09,Southern Plains,Southeast
48193,TX,Hamilton County,Texas,836.39,Southern Plains,Southeast
48195,TX,Hansford County,Texas,920.41,Southern Plains,Southeast
48197,TX,Hardeman County,Texas,696.87,Southern Plains,Southeast
48199,TX,Hardin County,Texas,897.55,Southern Plains,Southeast
48201,TX,Harris County,Texas,1748.72,Southern Plains,Southeast
48203,TX,Harrison County,Texas,915.75,Southern Plains,Southeast
48205,TX,Hartley County,Texas,1463.11,Southern Plains,Southeast
48207,TX,Haskell County,Texas,910.26,Southern Plains,Southeast
48209,TX,Hays County,Texas,678.8,Southern Plains,Southeast
48211,TX,Hemphill County,Texas,912.16,Southern Plains,Southeast
48213,TX,Henderson County,Texas,948.44,Southern Plains,Southeast
48215,TX,Hidalgo County,Texas,1582.83,Southern Plains,Southeast
48217,TX,Hill County,Texas,985.71,Southern Plains,Southeast
48219,TX,Hockley County,Texas,908.56,Southern Plains,Southeast
48221,TX,Hood County,Texas,436.82,Southern Plains,Southeast
48223,TX,Hopkins County,Texas,792.77,Southern Plains,Southeast
48225,TX,Houston County,Texas,1236.57,Southern Plains,Southeast
48227,TX,Howard County,Texas,904.21,Southern Plains,Southeast
48229,TX,Hudspeth County,Texas,4571.38,Southern Plains,Southeast
48231,TX,Hunt County,Texas,882.03,Southern Plains,Southeast
48233,TX,Hutchinson County,Texas,894.95,Southern Plains,Southeast
48235,TX,Irion County,Texas,1051.61,Southern Plains,Southeast
48237,TX,Jack County,Texas,920.12,Southern Plains,Southeast
48239,TX,Jackson County,Texas,848.64,Southern Plains,Southeast
48241,TX,Jasper County,Texas,969.7,Southern Plains,Southeast
48243,TX,Jeff Davis County,Texas,2264.64,Southern Plains,Southeast
48245,TX,Jefferson County,Texas,953.11,Southern Plains,Southeast
48247,TX,Jim Hogg County,Texas,1136.21,Southern Plains,Southeast
48249,TX,Jim Wells County,Texas,868.55,Southern Plains,Southeast
48251,TX,Johnson County,Texas,734.13,Southern Plains,Southeast
48253,TX,Jones County,Texas,937.14,Southern Plains,Southeast
48255,TX,Karnes County,Texas,753.55,Southern Plains,Southeast
48257,TX,Kaufman County,Texas,807.62,Southern Plains,Southeast
48259,TX,Kendall County,Texas,663.03,Southern Plains,Southeast
48261,TX,Kenedy County,Texas,1444.8,Southern Plains,Southeast
48263,TX,Kent County,Texas,902.92,Southern Plains,Southeast
48265,TX,Kerr County,Texas,1107.29,Southern Plains,Southeast
48267,TX,Kimble County,Texas,1251.14,Southern Plains,Southeast
48269,TX,King County,Texas,913.35,Southern Plains,Southeast
48271,TX,Kinney County,Texas,1365.12,Southern Plains,Southeast
48273,TX,Kleberg County,Texas,888.45,Southern Plains,Southeast
48275,TX,Knox County,Texas,855.48,Southern Plains,Southeast
48277,TX,Lamar County,Texas,933.1,Southern Plains,Southeast
48279,TX,Lamb County,Texas,1017.72,Southern Plains,Southeast
48281,TX,Lampasas County,Texas,713.59,Southern Plains,Southeast
48283,TX,La Salle County,Texas,1494.23,Southern Plains,Southeast
48285,TX,Lavaca County,Texas,970.43,Southern Plains,Southeast
48287,TX,Lee County,Texas,634.11,Southern Plains,Southeast
48289,TX,Leon County,Texas,1080.62,Southern Plains,Southeast
48291,TX,Liberty County,Texas,1176.36,Southern Plains,Southeast
48293,TX,Limestone County,Texas,933.17,Southern Plains,Southeast
48295,TX,Lipscomb County,Texas,932.33,Southern Plains,Southeast
48297,TX,Live Oak County,Texas,1078.88,Southern Plains,Southeast
48299,TX,Llano County,Texas,965.86,Southern Plains,Southeast
48301,TX,Loving County,Texas,676.54,Southern Plains,Southeast
48303,TX,Lubbock County,Texas,900.7,Southern Plains,Southeast
48305,TX,Lynn County,Texas,893.47,Southern Plains,Southeast
48307,TX,McCulloch County,Texas,1073.43,Southern Plains,Southeast
48309,TX,McLennan County,Texas,1060.24,Southern Plains,Southeast
48311,TX,McMullen County,Texas,1156.79,Southern Plains,Southeast
48313,TX,Madison County,Texas,472.43,Southern Plains,Southeast
48315,TX,Marion County,Texas,420.32,Southern Plains,Southeast
48317,TX,Martin County,Texas,915.7,Southern Plains,Southeast
48319,TX,Mason County,Texas,932.22,Southern Plains,Southeast
48321,TX,Matagorda County,Texas,1125.38,Southern Plains,Southeast
48323,TX,Maverick County,Texas,1291.79,Southern Plains,Southeast
48325,TX,Medina County,Texas,1334.53,Southern Plains,Southeast
48327,TX,Menard County,Texas,902.26,Southern Plains,Southeast
48329,TX,Midland County,Texas,902,Southern Plains,Southeast
48331,TX,Milam County,Texas,1020.92,Southern Plains,Southeast
48333,TX,Mills County,Texas,749.78,Southern Plains,Southeast
48335,TX,Mitchell County,Texas,915.92,Southern Plains,Southeast
48337,TX,Montague County,Texas,938.27,Southern Plains,Southeast
48339,TX,Montgomery County,Texas,1076.88,Southern Plains,Southeast
48341,TX,Moore County,Texas,909.61,Southern Plains,Southeast
48343,TX,Morris County,Texas,258.7,Southern Plains,Southeast
48345,TX,Motley County,Texas,989.82,Southern Plains,Southeast
48347,TX,Nacogdoches County,Texas,980.97,Southern Plains,Southeast
48349,TX,Navarro County,Texas,1086,Southern Plains,Southeast
48351,TX,Newton County,Texas,939.73,Southern Plains,Southeast
48353,TX,Nolan County,Texas,913.95,Southern Plains,Southeast
48355,TX,Nueces County,Texas,849.25,Southern Plains,Southeast
48357,TX,Ochiltree County,Texas,918.2,Southern Plains,Southeast
48359,TX,Oldham County,Texas,1501.42,Southern Plains,Southeast
48361,TX,Orange County,Texas,349.44,Southern Plains,Southeast
48363,TX,Palo Pinto County,Texas,985.51,Southern Plains,Southeast
48365,TX,Panola County,Texas,821.32,Southern Plains,Southeast
48367,TX,Parker County,Texas,910.1,Southern Plains,Southeast
48369,TX,Parmer County,Texas,885.21,Southern Plains,Southeast
48371,TX,Pecos County,Texas,4764.81,Southern Plains,Southeast
48373,TX,Polk County,Texas,1109.66,Southern Plains,Southeast
48375,TX,Potter County,Texas,921.99,Southern Plains,Southeast
48377,TX,Presidio County,Texas,3855.95,Southern Plains,Southeast
48379,TX,Rains County,Texas,258.83,Southern Plains,Southeast
48381,TX,Randall County,Texas,922.44,Southern Plains,Southeast
48383,TX,Reagan County,Texas,1176.01,Southern Plains,Southeast
48385,TX,Real County,Texas,700.06,Southern Plains,Southeast
48387,TX,Red River County,Texas,1056.74,Southern Plains,Southeast
48389,TX,Reeves County,Texas,2642.07,Southern Plains,Southeast
48391,TX,Refugio County,Texas,778.71,Southern Plains,Southeast
48393,TX,Roberts County,Texas,924.19,Southern Plains,Southeast
48395,TX,Robertson County,Texas,865.71,Southern Plains,Southeast
48397,TX,Rockwall County,Texas,148.93,Southern Plains,Southeast
48399,TX,Runnels County,Texas,1057.09,Southern Plains,Southeast
48401,TX,Rusk County,Texas,938.57,Southern Plains,Southeast
48403,TX,Sabine County,Texas,576.63,Southern Plains,Southeast
48405,TX,San Augustine County,Texas,592.3,Southern Plains,Southeast
48407,TX,San Jacinto County,Texas,627.91,Southern Plains,Southeast
48409,TX,San Patricio County,Texas,704.75,Southern Plains,Southeast
48411,TX,San Saba County,Texas,1138.52,Southern Plains,Southeast
48413,TX,Schleicher County,Texas,1310.69,Southern Plains,Southeast
48415,TX,Scurry County,Texas,907.54,Southern Plains,Southeast
48417,TX,Shackelford County,Texas,915.55,Southern Plains,Southeast
48419,TX,Shelby County,Texas,834.62,Southern Plains,Southeast
48421,TX,Sherman County,Texas,923.02,Southern Plains,Southeast
48423,TX,Smith County,Texas,949.72,Southern Plains,Southeast
48425,TX,Somervell County,Texas,191.86,Southern Plains,Southeast
48427,TX,Starr County,Texas,1229.11,Southern Plains,Southeast
48429,TX,Stephens County,Texas,921.49,Southern Plains,Southeast
48431,TX,Sterling County,Texas,923.51,Southern Plains,Southeast
48433,TX,Stonewall County,Texas,920.24,Southern Plains,Southeast
48435,TX,Sutton County,Texas,1454.44,Southern Plains,Southeast
48437,TX,Swisher County,Texas,900.69,Southern Plains,Southeast
48439,TX,Tarrant County,Texas,903.81,Southern Plains,Southeast
48441,TX,Taylor County,Texas,919.3,Southern Plains,Southeast
48443,TX,Terrell County,Texas,2358.06,Southern Plains,Southeast
48445,TX,Terry County,Texas,890.94,Southern Plains,Southeast
48447,TX,Throckmorton County,Texas,915.48,Southern Plains,Southeast
48449,TX,Titus County,Texas,425.64,Southern Plains,Southeast
48451,TX,Tom Green County,Texas,1540.55,Southern Plains,Southeast
48453,TX,Travis County,Texas,1025.03,Southern Plains,Southeast
48455,TX,Trinity County,Texas,713.97,Southern Plains,Southeast
48457,TX,Tyler County,Texas,935.62,Southern Plains,Southeast
48459,TX,Upshur County,Texas,592.59,Southern Plains,Southeast
48461,TX,Upton County,Texas,1241.5,Southern Plains,Southeast
48463,TX,Uvalde County,Texas,1558.64,Southern Plains,Southeast
48465,TX,Val Verde County,Texas,3232.68,Southern Plains,Southeast
48467,TX,Van Zandt County,Texas,859.62,Southern Plains,Southeast
48469,TX,Victoria County,Texas,887.98,Southern Plains,Southeast
48471,TX,Walker County,Texas,801.5,Southern Plains,Southeast
48473,TX,Waller County,Texas,517.86,Southern Plains,Southeast
48475,TX,Ward County,Texas,835.85,Southern Plains,Southeast
48477,TX,Washington County,Texas,621.75,Southern Plains,Southeast
48479,TX,Webb County,Texas,3375.6,Southern Plains,Southeast
48481,TX,Wharton County,Texas,1094.37,Southern Plains,Southeast
48483,TX,Wheeler County,Texas,915.48,Southern Plains,Southeast
48485,TX,Wichita County,Texas,632.86,Southern Plains,Southeast
48487,TX,Wilbarger County,Texas,977.97,Southern Plains,Southeast
48489,TX,Willacy County,Texas,602.44,Southern Plains,Southeast
48491,TX,Williamson County,Texas,1131.88,Southern Plains,Southeast
48493,TX,Wilson County,Texas,808.41,Southern Plains,Southeast
48495,TX,Winkler County,Texas,841.28,Southern Plains,Southeast
48497,TX,Wise County,Texas,922.56,Southern Plains,Southeast
48499,TX,Wood County,Texas,695.72,Southern Plains,Southeast
48501,TX,Yoakum County,Texas,799.72,Southern Plains,Southeast
48503,TX,Young County,Texas,930.86,Southern Plains,Southeast
48505,TX,Zapata County,Texas,1058.02,Southern Plains,Southeast
48507,TX,Zavala County,Texas,1301.73,Southern Plains,Southeast
49001,UT,Beaver County,Utah,2584.95,Mountain States,Intermountain West
49003,UT,Box Elder County,Utah,6729.08,Mountain States,Intermountain West
49005,UT,Cache County,Utah,1172.87,Mountain States,Intermountain West
49007,UT,Carbon County,Utah,1485.3,Mountain States,Intermountain West
49009,UT,Daggett County,Utah,720.62,Mountain States,Intermountain West
49011,UT,Davis County,Utah,635.21,Mountain States,Intermountain West
49013,UT,Duchesne County,Utah,3250.32,Mountain States,Intermountain West
49015,UT,Emery County,Utah,4470.86,Mountain States,Intermountain West
49017,UT,Garfield County,Utah,5208.23,Mountain States,Intermountain West
49019,UT,Grand County,Utah,3684.93,Mountain States,Intermountain West
49021,UT,Iron County,Utah,3300.73,Mountain States,Intermountain West
49023,UT,Juab County,Utah,3405.78,Mountain States,Intermountain West
49025,UT,Kane County,Utah,4108.16,Mountain States,Intermountain West
49027,UT,Millard County,Utah,6836.99,Mountain States,Intermountain West
49029,UT,Morgan County,Utah,610.88,Mountain States,Intermountain West
49031,UT,Piute County,Utah,766.27,Mountain States,Intermountain West
49033,UT,Rich County,Utah,1086.42,Mountain States,Intermountain West
49035,UT,Salt Lake County,Utah,805.74,Mountain States,Intermountain West
49037,UT,San Juan County,Utah,7933.24,Mountain States,Intermountain West
49039,UT,Sanpete County,Utah,1602.31,Mountain States,Intermountain West
49041,UT,Sevier County,Utah,1918.25,Mountain States,Intermountain West
49043,UT,Summit County,Utah,1880.86,Mountain States,Intermountain West
49045,UT,Tooele County,Utah,7286.16,Mountain States,Intermountain West
49047,UT,Uintah County,Utah,4504.05,Mountain States,Intermountain West
49049,UT,Utah County,Utah,2144.22,Mountain States,Intermountain West
49051,UT,Wasatch County,Utah,1207.57,Mountain States,Intermountain West
49053,UT,Washington County,Utah,2430.44,Mountain States,Intermountain West
49055,UT,Wayne County,Utah,2467.81,Mountain States,Intermountain West
49057,UT,Weber County,Utah,659.84,Mountain States,Intermountain West
50001,VT,Addison County,Vermont,807.54,Northeast,Northeast
50003,VT,Bennington County,Vermont,677.47,Northeast,Northeast
50005,VT,Caledonia County,Vermont,657.4,Northeast,Northeast
50007,VT,Chittenden County,Vermont,620,Northeast,Northeast
50009,VT,Essex County,Vermont,673.62,Northeast,Northeast
50011,VT,Franklin County,Vermont,688.65,Northeast,Northeast
50013,VT,Grand Isle County,Vermont,194.61,Northeast,Northeast
50015,VT,Lamoille County,Vermont,467.16,Northeast,Northeast
50017,VT,Orange County,Vermont,691.83,Northeast,Northeast
50019,VT,Orleans County,Vermont,722.09,Northeast,Northeast
50021,VT,Rutland County,Vermont,944.68,Northeast,Northeast
50023,VT,Washington County,Vermont,694.75,Northeast,Northeast
50025,VT,Windham County,Vermont,798.18,Northeast,Northeast
50027,VT,Windsor County,Vermont,977.26,Northeast,Northeast
51001,VA,Accomack County,Virginia,450.51,Appalachia,Southeast
51003,VA,Albemarle County,Virginia,725.96,Appalachia,Southeast
51005,VA,Alleghany County,Virginia,449.72,Appalachia,Southeast
51007,VA,Amelia County,Virginia,358.52,Appalachia,Southeast
51009,VA,Amherst County,Virginia,478.94,Appalachia,Southeast
72037,PR,Ceiba Municipio,NULL,NULL,NULL,#N/A
51011,VA,Appomattox County,Virginia,335.46,Appalachia,Southeast
51013,VA,Arlington County,Virginia,26.1,Appalachia,Southeast
51015,VA,Augusta County,Virginia,970.76,Appalachia,Southeast
51017,VA,Bath County,Virginia,534.62,Appalachia,Southeast
51019,VA,Bedford County,Virginia,776.34,Appalachia,Southeast
51021,VA,Bland County,Virginia,358.64,Appalachia,Southeast
51023,VA,Botetourt County,Virginia,545.96,Appalachia,Southeast
51025,VA,Brunswick County,Virginia,569.47,Appalachia,Southeast
51027,VA,Buchanan County,Virginia,503.94,Appalachia,Southeast
51029,VA,Buckingham County,Virginia,583.45,Appalachia,Southeast
51031,VA,Campbell County,Virginia,506.64,Appalachia,Southeast
51033,VA,Caroline County,Virginia,534.85,Appalachia,Southeast
51035,VA,Carroll County,Virginia,477.67,Appalachia,Southeast
51036,VA,Charles City County,Virginia,186.55,Appalachia,Southeast
51037,VA,Charlotte County,Virginia,477.54,Appalachia,Southeast
51041,VA,Chesterfield County,Virginia,435.31,Appalachia,Southeast
51043,VA,Clarke County,Virginia,178.13,Appalachia,Southeast
51045,VA,Craig County,Virginia,329.18,Appalachia,Southeast
51047,VA,Culpeper County,Virginia,382.66,Appalachia,Southeast
51049,VA,Cumberland County,Virginia,299.76,Appalachia,Southeast
51051,VA,Dickenson County,Virginia,333.57,Appalachia,Southeast
51053,VA,Dinwiddie County,Virginia,507.36,Appalachia,Southeast
51057,VA,Essex County,Virginia,259.82,Appalachia,Southeast
